id,url,launch_library_id,slug,name,net,window_end,window_start,mission,mission_type,pad,location,landing,landing_success,launcher,orbit,image,status.id,status.name
1b9bed2f-7e00-4d95-b5d1-7b71c36a4ab1,http://spacelaunchnow.me/api/3.3.0/launch/1b9bed2f-7e00-4d95-b5d1-7b71c36a4ab1/,1364.0,https://spacelaunchnow.me/launch/soyuz-stbfregat-metop-sg-a1,Soyuz STB/Fregat | METOP-SG A1,2021-01-01T00:00:00Z,2023-12-30T00:00:00Z,2021-01-01T00:00:00Z,,,Soyuz Launch Complex,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz2520stb_image_20190224025011.jpeg,2,TBD
1c9140f6-b771-4312-882b-950ff427f36a,http://spacelaunchnow.me/api/3.3.0/launch/1c9140f6-b771-4312-882b-950ff427f36a/,1887.0,https://spacelaunchnow.me/launch/launcherone-stp-27vp,LauncherOne | STP-27VP,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Andersen Air Force Base,Air launch to orbit,,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/launcherone_image_20200101110016.jpeg,2,TBD
220e6d9f-33dc-4533-8a48-535ba4c559e2,http://spacelaunchnow.me/api/3.3.0/launch/220e6d9f-33dc-4533-8a48-535ba4c559e2/,2030.0,https://spacelaunchnow.me/launch/gslv-idrss-2,GSLV | IDRSS-2,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Satish Dhawan Space Centre Second Launch Pad,"Sriharikota, Republic of India",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/gslv_image_20190604000621.jpg,2,TBD
22e117bf-041c-49d5-9d09-7b180036e143,http://spacelaunchnow.me/api/3.3.0/launch/22e117bf-041c-49d5-9d09-7b180036e143/,1365.0,https://spacelaunchnow.me/launch/soyuz-stbfregat-metop-sg-b1,Soyuz STB/Fregat | METOP-SG B1,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,2021-01-01T00:00:00Z,,,Soyuz Launch Complex,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz2520stb_image_20190224025011.jpeg,2,TBD
23229c2b-abb7-4b94-b624-981a9adc88d2,http://spacelaunchnow.me/api/3.3.0/launch/23229c2b-abb7-4b94-b624-981a9adc88d2/,1822.0,https://spacelaunchnow.me/launch/vega-c-csg-2,Vega-C | CSG-2,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,CSG-2,Earth Science,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega-c_image_20190224012332.jpeg,2,TBD
2ba0b63c-e5f6-4899-b588-387c7c8e71ca,http://spacelaunchnow.me/api/3.3.0/launch/2ba0b63c-e5f6-4899-b588-387c7c8e71ca/,1602.0,https://spacelaunchnow.me/launch/h-iia-xarm-slim,H-IIA | XARM & SLIM,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,XARM & SLIM,Astrophysics,Unknown Pad,"Tanegashima, Japan",,,,LO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/h-ii_image_20190224012325.jpeg,2,TBD
2e650790-ff3e-434a-b028-a6a1a13cfc94,http://spacelaunchnow.me/api/3.3.0/launch/2e650790-ff3e-434a-b028-a6a1a13cfc94/,1694.0,https://spacelaunchnow.me/launch/falcon-9-block-5-nrol-87,Falcon 9 Block 5 | NROL-87,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
42932355-c450-4250-a885-2d2709fd7cfc,http://spacelaunchnow.me/api/3.3.0/launch/42932355-c450-4250-a885-2d2709fd7cfc/,1693.0,https://spacelaunchnow.me/launch/falcon-9-block-5-nrol-85,Falcon 9 Block 5 | NROL-85,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
47deaaf0-40d9-4400-bd92-4cabf1da5791,http://spacelaunchnow.me/api/3.3.0/launch/47deaaf0-40d9-4400-bd92-4cabf1da5791/,1621.0,https://spacelaunchnow.me/launch/atlas-v-551-viasat-3-series-satellite,Atlas V 551 | ViaSat-3 series satellite,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520551_image_20190224012316.jpeg,2,TBD
4d8c6991-4fa4-4ea9-925a-33b083bbf146,http://spacelaunchnow.me/api/3.3.0/launch/4d8c6991-4fa4-4ea9-925a-33b083bbf146/,1521.0,https://spacelaunchnow.me/launch/falcon-9-block-5-worldview-legion-2,Falcon 9 Block 5 | WorldView Legion 2,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
54542f3a-1a28-430b-a416-03f58e1a88d2,http://spacelaunchnow.me/api/3.3.0/launch/54542f3a-1a28-430b-a416-03f58e1a88d2/,1357.0,https://spacelaunchnow.me/launch/long-march-3b-fengyun-4b,Long March 3B | Fengyun-4B,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Fengyun-4B,Earth Science,Unknown,"Xichang Satellite Launch Center, People's Republic of China",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/long2520march25203_image_20200102181012.jpg,2,TBD
5c1c76b1-fe29-4b3f-97d0-c35695d5fbd0,http://spacelaunchnow.me/api/3.3.0/launch/5c1c76b1-fe29-4b3f-97d0-c35695d5fbd0/,1292.0,https://spacelaunchnow.me/launch/long-march-2f-shenzhou-12,Long March 2F | Shenzhou 12,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Launch Area 4 (SLS-1 / 921),"Jiuquan, People's Republic of China",,,,,,2,TBD
629f10e4-93cc-4b1b-9b2f-53f7d3944fc1,http://spacelaunchnow.me/api/3.3.0/launch/629f10e4-93cc-4b1b-9b2f-53f7d3944fc1/,1520.0,https://spacelaunchnow.me/launch/falcon-9-block-5-worldview-legion-1,Falcon 9 Block 5 | WorldView Legion 1,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
6489581c-6f2c-452a-88c8-ecfe2ff0911b,http://spacelaunchnow.me/api/3.3.0/launch/6489581c-6f2c-452a-88c8-ecfe2ff0911b/,1460.0,https://spacelaunchnow.me/launch/launcherone-vcls-elana-xx,LauncherOne | VCLS ELaNa XX,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,VCLS ELaNa XX,Dedicated Rideshare,Mojave Air and Space Port,Air launch to orbit,,,,PO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/launcherone_image_20200101110016.jpeg,2,TBD
6d847530-c328-445b-9689-6969ae689d79,http://spacelaunchnow.me/api/3.3.0/launch/6d847530-c328-445b-9689-6969ae689d79/,1420.0,https://spacelaunchnow.me/launch/long-march-4c-fengyun-3e,Long March 4C | Fengyun-3E,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Unknown Pad,"Taiyuan, People's Republic of China",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/long2520march25204_image_20190520170012.jpeg,2,TBD
7105c4f4-7427-4f9a-a959-a8ecedd6062b,http://spacelaunchnow.me/api/3.3.0/launch/7105c4f4-7427-4f9a-a959-a8ecedd6062b/,1987.0,https://spacelaunchnow.me/launch/falcon-9-block-5-o3b-mpower-1-3,Falcon 9 Block 5 | O3b mPower 1-3,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
7596479f-0307-4c59-85be-204a9b6c4f55,http://spacelaunchnow.me/api/3.3.0/launch/7596479f-0307-4c59-85be-204a9b6c4f55/,900.0,https://spacelaunchnow.me/launch/long-march-5b-tianhe-1,Long March 5B | Tianhe-1,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Tianhe-1,Human Exploration,Wenchang,"Wenchang Satellite Launch Center, People's Republic of China",,,,LEO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/long_march_5b_image_20200429081253.jpg,2,TBD
7b412779-a9cd-442d-b067-1889a8f6b930,http://spacelaunchnow.me/api/3.3.0/launch/7b412779-a9cd-442d-b067-1889a8f6b930/,1369.0,https://spacelaunchnow.me/launch/ariane-5-eca-ses-17,Ariane 5 ECA | SES-17,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Ariane Launch Area 3,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252052520eca_image_20190224012333.jpeg,2,TBD
82838641-de38-432c-b9d6-c967d3c01663,http://spacelaunchnow.me/api/3.3.0/launch/82838641-de38-432c-b9d6-c967d3c01663/,1421.0,https://spacelaunchnow.me/launch/long-march-4c-fengyun-3f,Long March 4C | FengYun-3F,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Unknown Pad,Unknown Location,,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/long2520march25204_image_20190520170012.jpeg,2,TBD
8464fae8-48ef-4e35-860c-07347f339ce2,http://spacelaunchnow.me/api/3.3.0/launch/8464fae8-48ef-4e35-860c-07347f339ce2/,1371.0,https://spacelaunchnow.me/launch/soyuz-stbfregat-2-x-galileo,Soyuz STB/Fregat | 2 x Galileo,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Ariane Launch Area 4,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz2520stb_image_20190224025011.jpeg,2,TBD
8b1067dd-81c6-4bc3-b0f1-45f78963716f,http://spacelaunchnow.me/api/3.3.0/launch/8b1067dd-81c6-4bc3-b0f1-45f78963716f/,1644.0,https://spacelaunchnow.me/launch/falcon-heavy-viasat-3-series-satellite,Falcon Heavy | ViaSat-3 series satellite,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,ViaSat-3,Communications,Launch Complex 39A,"Kennedy Space Center, FL, USA",,,,GTO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon2520heavy_image_20190224025007.jpeg,2,TBD
9d69b85a-940d-4c1a-be75-6449d3b2a836,http://spacelaunchnow.me/api/3.3.0/launch/9d69b85a-940d-4c1a-be75-6449d3b2a836/,1358.0,https://spacelaunchnow.me/launch/long-march-fengyun-4c,Long March ? | Fengyun-4C,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Unknown Pad,Unknown Location,,,,,,2,TBD
a89737b0-4c09-4b4d-92f5-98730664eade,http://spacelaunchnow.me/api/3.3.0/launch/a89737b0-4c09-4b4d-92f5-98730664eade/,1982.0,https://spacelaunchnow.me/launch/h-iia-202-alos-4,H-IIA 202 | ALOS-4,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Unknown Pad,"Tanegashima, Japan",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/h-iia2520202_image_20190222031201.jpeg,2,TBD
b8173cec-0f32-4268-bbb6-af7bab0be436,http://spacelaunchnow.me/api/3.3.0/launch/b8173cec-0f32-4268-bbb6-af7bab0be436/,1934.0,https://spacelaunchnow.me/launch/vega-c-lares-2-maiden-flight,Vega-C | LARES-2 (Maiden flight),2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega-c_image_20190224012332.jpeg,2,TBD
ba876342-7fcf-45f1-b432-65a975190f1f,http://spacelaunchnow.me/api/3.3.0/launch/ba876342-7fcf-45f1-b432-65a975190f1f/,1681.0,https://spacelaunchnow.me/launch/soyuz-21bfregat-glonass-k2,Soyuz 2.1b/Fregat | Glonass-K2,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz25202.1b_image_20190520165608.png,2,TBD
c9fb70ab-85b1-40dd-b98e-67b37efc7e94,http://spacelaunchnow.me/api/3.3.0/launch/c9fb70ab-85b1-40dd-b98e-67b37efc7e94/,1291.0,https://spacelaunchnow.me/launch/long-march-7-tianzhou-2,Long March 7  | Tianzhou-2,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Wenchang,"Wenchang Satellite Launch Center, People's Republic of China",,,,,,2,TBD
eab593aa-ba0b-4191-91b4-406b22ad8d74,http://spacelaunchnow.me/api/3.3.0/launch/eab593aa-ba0b-4191-91b4-406b22ad8d74/,1676.0,https://spacelaunchnow.me/launch/soyuz-21b-resurs-p-no4,Soyuz 2.1b | Resurs-P No.4,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz_2.1b_image_20200513182641.jpg,2,TBD
ff9b6a09-2b5a-4ca3-934e-c86db21b7a1b,http://spacelaunchnow.me/api/3.3.0/launch/ff9b6a09-2b5a-4ca3-934e-c86db21b7a1b/,1988.0,https://spacelaunchnow.me/launch/falcon-9-block-5-o3b-mpower-4-7,Falcon 9 Block 5 | O3b mPower 4-7,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
f8a96988-9ba4-4480-84c4-496492e67e23,http://spacelaunchnow.me/api/3.3.0/launch/f8a96988-9ba4-4480-84c4-496492e67e23/,1404.0,https://spacelaunchnow.me/launch/atlas-v-401-landsat-9,Atlas V 401 | Landsat 9,2021-01-14T00:00:00Z,2021-01-14T00:00:00Z,2021-01-14T00:00:00Z,Landsat 9,Earth Science,Space Launch Complex 3E,"Vandenberg AFB, CA, USA",,,,SSO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520401_image_20190224012334.jpeg,2,TBD
2a787f32-69db-4f78-b69e-df26e5c2ab88,http://spacelaunchnow.me/api/3.3.0/launch/2a787f32-69db-4f78-b69e-df26e5c2ab88/,1662.0,https://spacelaunchnow.me/launch/pslv-amazonia-1,PSLV  | Amazonia 1,2021-02-01T00:00:00Z,2021-02-01T00:00:00Z,2021-02-01T00:00:00Z,,,Satish Dhawan Space Centre First Launch Pad,"Sriharikota, Republic of India",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/pslv_image_20190508083736.jpeg,2,TBD
0098c032-73de-4c6f-8d73-5d68b9a12fdf,http://spacelaunchnow.me/api/3.3.0/launch/0098c032-73de-4c6f-8d73-5d68b9a12fdf/,1585.0,https://spacelaunchnow.me/launch/falcon-heavy-ussf-52,Falcon Heavy | USSF-52,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,,,Launch Complex 39A,"Kennedy Space Center, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon2520heavy_image_20190224025007.jpeg,2,TBD
137a0935-a14f-4690-9ce2-02c8c2ebd1c5,http://spacelaunchnow.me/api/3.3.0/launch/137a0935-a14f-4690-9ce2-02c8c2ebd1c5/,1690.0,https://spacelaunchnow.me/launch/atlas-v-421-sbirs-geo-5,Atlas V 421 | SBIRS GEO-5,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,,,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520421_image_20190510174748.jpg,2,TBD
6e99b22c-1a27-428c-96f3-c868b8b53cfe,http://spacelaunchnow.me/api/3.3.0/launch/6e99b22c-1a27-428c-96f3-c868b8b53cfe/,2071.0,https://spacelaunchnow.me/launch/electron-rasr-3,Electron | RASR-3,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,,,Rocket Lab Launch Complex 1A,"Onenui Station, Mahia Peninsula, New Zealand",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/electron_image_20190705175640.jpeg,2,TBD
a665afda-9e5d-478c-b185-3e7883846d78,http://spacelaunchnow.me/api/3.3.0/launch/a665afda-9e5d-478c-b185-3e7883846d78/,2072.0,https://spacelaunchnow.me/launch/electron-rasr-4,Electron | RASR-4,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,,,Rocket Lab Launch Complex 1B,"Onenui Station, Mahia Peninsula, New Zealand",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/electron_image_20190705175640.jpeg,2,TBD
bb6582ec-556a-433b-8e6c-f8827c26578a,http://spacelaunchnow.me/api/3.3.0/launch/bb6582ec-556a-433b-8e6c-f8827c26578a/,2019.0,https://spacelaunchnow.me/launch/omega-2-x-nationsat-others,OmegA | 2 x NationSat & others,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,2 x NationSat & others,Test Flight,Launch Complex 39B,"Kennedy Space Center, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/omega_image_20200404080055.jpg,2,TBD
32dcb5ad-7609-4fc0-8094-768ee5c2ebe0,http://spacelaunchnow.me/api/3.3.0/launch/32dcb5ad-7609-4fc0-8094-768ee5c2ebe0/,2077.0,https://spacelaunchnow.me/launch/falcon-9-block-5-spx-uscv-2-nasa-crew-flight-2,Falcon 9 Block 5 | SpX USCV-2 (NASA Crew Flight 2),2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,SpX USCV-2 (NASA Crew Flight 2),Human Exploration,Launch Complex 39A,"Kennedy Space Center, FL, USA",N/A,0.0,B1061,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
572dbb78-06f5-47dd-be8c-593967333d81,http://spacelaunchnow.me/api/3.3.0/launch/572dbb78-06f5-47dd-be8c-593967333d81/,1527.0,https://spacelaunchnow.me/launch/falcon-9-block-5-gps-iii-sv06,Falcon 9 Block 5 | GPS III SV06,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,,,Space Launch Complex 40,"Cape Canaveral, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
968067d1-8c12-4018-9854-b7b7d4bddc6b,http://spacelaunchnow.me/api/3.3.0/launch/968067d1-8c12-4018-9854-b7b7d4bddc6b/,1356.0,https://spacelaunchnow.me/launch/atlas-v-n22-cst-100-starliner-crewed-flight-test,Atlas V N22 | CST-100 Starliner Crewed Flight Test,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,CST-100 Starliner Crewed Flight Test (Crewed),Test Flight,Space Launch Complex 41,"Cape Canaveral, FL, USA",,,,LEO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/atlas2520v2520n22_image_20190224012241.jpeg,2,TBD
ba1331d1-2009-4083-80d9-ed654c05ad74,http://spacelaunchnow.me/api/3.3.0/launch/ba1331d1-2009-4083-80d9-ed654c05ad74/,1337.0,https://spacelaunchnow.me/launch/minotaur-i-nrol-111,Minotaur I | NROL-111,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,NROL-111,Government/Top Secret,Launch Area 0 B,"Wallops Island, Virginia, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/minotaur2520i_image_20190224012247.jpeg,2,TBD
dfb2cc3b-8cd8-41b6-a83a-22b2a742ba4b,http://spacelaunchnow.me/api/3.3.0/launch/dfb2cc3b-8cd8-41b6-a83a-22b2a742ba4b/,1951.0,https://spacelaunchnow.me/launch/falcon-9-block-5-x-ray-polarimetry-explorer-ixpe,Falcon 9 Block 5 | X-Ray Polarimetry Explorer (IXPE),2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,,,Launch Complex 39A,"Kennedy Space Center, FL, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
f1a8d62e-709d-4e89-ade9-a8779492c7a9,http://spacelaunchnow.me/api/3.3.0/launch/f1a8d62e-709d-4e89-ade9-a8779492c7a9/,2044.0,https://spacelaunchnow.me/launch/antares-230-cygnus-crs-2-ng-15,Antares 230+ | Cygnus CRS-2 NG-15,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,,,Launch Area 0 A,"Wallops Island, Virginia, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/antares2520230252b_image_20191102024633.jpeg,2,TBD
27fd5d5a-6935-4697-98b4-b409f029e2f0,http://spacelaunchnow.me/api/3.3.0/launch/27fd5d5a-6935-4697-98b4-b409f029e2f0/,1597.0,https://spacelaunchnow.me/launch/proton-m-mlm-nauka,Proton-M | MLM Nauka,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,MLM Nauka,Human Exploration,200/39 (200L),"Baikonur Cosmodrome, Republic of Kazakhstan",,,,LEO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/proton-m_image_20190811044124.jpg,2,TBD
89ee335d-53bd-49e0-a774-921321f5926f,http://spacelaunchnow.me/api/3.3.0/launch/89ee335d-53bd-49e0-a774-921321f5926f/,1598.0,https://spacelaunchnow.me/launch/soyuz-21b-uzlovoy-module-um-prichal,"Soyuz 2.1b | Uzlovoy Module (UM) ""Prichal""",2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,"Uzlovoy Module (UM) ""Prichal""",Human Exploration,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",,,,LEO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/soyuz_2.1b_image_20200513182641.jpg,2,TBD
78998f82-47ce-47b4-849c-2356fe592a13,http://spacelaunchnow.me/api/3.3.0/launch/78998f82-47ce-47b4-849c-2356fe592a13/,1966.0,https://spacelaunchnow.me/launch/falcon-9-block-5-dedicated-sso-rideshare-mission-2,Falcon 9 Block 5 | Dedicated SSO Rideshare Mission 2,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,,,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
a3eeb03b-a209-4255-91b5-772dc0d2150e,http://spacelaunchnow.me/api/3.3.0/launch/a3eeb03b-a209-4255-91b5-772dc0d2150e/,2048.0,https://spacelaunchnow.me/launch/falcon-9-block-5-axiom-space-mission,Falcon 9 Block 5 | Axiom Space Mission,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,Axiom Space Mission,Tourism,Launch Complex 39A,"Kennedy Space Center, FL, USA",,,,LEO,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
c46cfec6-f135-41f9-995f-9482b8cbe668,http://spacelaunchnow.me/api/3.3.0/launch/c46cfec6-f135-41f9-995f-9482b8cbe668/,1339.0,https://spacelaunchnow.me/launch/vega-c-2-x-pleiades-neo-2,Vega-C | 2 x Pléiades Neo,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,,,Ariane Launch Area 1,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/vega-c_image_20190224012332.jpeg,2,TBD
c4b2f90e-3385-4cbe-a89f-fc5f57da1bfb,http://spacelaunchnow.me/api/3.3.0/launch/c4b2f90e-3385-4cbe-a89f-fc5f57da1bfb/,1885.0,https://spacelaunchnow.me/launch/falcon-9-block-5-double-asteroid-redirection-test,Falcon 9 Block 5 | Double Asteroid Redirection Test (DART),2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,Double Asteroid Redirection Test (DART),Robotic Exploration,Space Launch Complex 4E,"Vandenberg AFB, CA, USA",,,,Helio-N/A,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/falcon25209_image_20190224025007.jpeg,2,TBD
f4cd9c4b-59d0-4a9e-85aa-254e009623ff,http://spacelaunchnow.me/api/3.3.0/launch/f4cd9c4b-59d0-4a9e-85aa-254e009623ff/,1426.0,https://spacelaunchnow.me/launch/ariane-5-eca-heinrich-hertz-h2sat,Ariane 5 ECA | Heinrich Hertz (H2Sat),2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,,,Ariane Launch Area 3,"Kourou, French Guiana",,,,,https://spacelaunchnow-prod-east.nyc3.cdn.digitaloceanspaces.com/media/launcher_images/ariane252052520eca_image_20190224012333.jpeg,2,TBD
