id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,strikePrice,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,issuerId
5225216,T ROWE PRICE-GLB EM MK EQ-Q,LU0860350148,TRPGEMQ,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],17.31,2021-04-09,R,0.0,issueid,60041590,False,False,19.0,57
5003110,FIDELITY FUNDS-JP ADV-YA EUR,LU0933613423,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],21.62,2021-04-09,R,0.0,issueid,60011752,False,False,19.0,13
5003053,BGF-EUROPEAN VALUE FUND-D2,LU0329592454,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],83.97,2021-04-09,R,0.0,issueid,60012283,False,False,19.0,4
12724304,HERMES MUL STR CRED-FAH EUR,IE00BKRCNG56,IE00BKRCNG56 EQUITY,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],2.3682,2020-11-14,,,,,,,,80
5001057,PICTET EUR SHRTRM HI YLD-I,LU0726357444,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],130.7,2021-04-08,R,0.0,issueid,60011028,False,False,19.0,24
4998771,PARVEST EQ HGH DVD EUROPE-PV,LU0111493838,PAREGPR,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],131.87,2021-04-09,R,0.0,issueid,60193243,False,False,19.0,5
847007,ING EUROPE FUND 20,NL0000292332,EFING,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],33.26,2021-04-09,R,0.0,issueid,25466,False,False,1.0,36
5003316,JPM LIQ-STER LIQUIDITY-B,LU0103815170,LX,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],12573.43,2021-04-09,R,0.0,issueid,60008350,False,False,19.0,20
5003091,DEXIA BONDS-EMERG MARK-R USD,LU0942153155,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],139.27,2021-04-08,R,0.0,issueid,60012818,False,False,19.0,8
4998728,ALLIANZ EUR SM CP-P EUR,LU0293315536,LX,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],2061.18,2021-04-09,R,0.0,issueid,60012798,False,False,19.0,2
5590194,BRANDES EURPN EQTIES-I-EUR,IE0031574977,BRANEUI,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],43.45,2021-04-09,R,0.0,issueid,60206299,False,False,19.0,45
12375901,STANDARD LIFE TR CRD-D EU HG,LU1244836117,SLTRDEH,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.3018,2020-03-27,,,,,,,,60
5312384,SCHRODER INTL-EUR DI MAX-A€D,LU0321371998,SIEDMDA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],35.4443,2021-04-09,R,0.0,issueid,60203653,False,False,19.0,27
4999853,GOLD SACHS GL CRED HED-REURH,LU0858293193,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.08,2021-04-09,R,0.0,issueid,60012847,False,False,19.0,17
5001062,PICTET-GLOB EMERG DBT-IDYUSD,LU0953040879,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],331.08,2021-04-08,R,0.0,issueid,60012883,False,False,19.0,24
4998776,PARVEST EQT USA GR-PRIV-ACC,LU0823435473,PAREUPA,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],349.97,2021-04-09,R,0.0,issueid,60011536,False,False,19.0,5
847021,ING DYN MIX5 FD,NL0000293181,NNDM5,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],42.61,2021-04-09,R,0.0,issueid,232164,False,False,1.0,36
4999819,DWS COVERED BOND FUND-FD,DE000DWS1UN6,GR,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],56.04,2021-04-08,R,0.0,issueid,60010204,False,False,19.0,9
5457965,CANDR EQYS L EUROPE CONV-CA,LU0596211499,DXLECCA,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],179.78,2021-03-25,R,0.0,issueid,60014061,False,False,19.0,47
846896,IDB REALEST EQT FD,NL0000285591,INSRE,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],168.94,2021-04-09,R,0.0,issueid,13047,False,False,1.0,63
5051852,FIDELITY FNDS-GLO FIN SVC-A,LU0114722498,FIDFSFE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],43.82,2021-04-09,R,0.0,issueid,60130987,False,False,19.0,13
5006344,SKAGEN VEKST FUND-A,NO0008000445,STVEKST,1,FUND,13,True,D,NOK,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],3182.016,2021-04-09,R,0.0,issueid,60193269,False,False,19.0,28
5003076,PARVEST EQY EURO GRW-PRIV I,LU0823404917,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],144.04,2021-04-09,R,0.0,issueid,60011560,False,False,19.0,5
847547,ING EURO OBLI FD,NL0006311797,NNEOF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],36.35,2021-04-09,R,0.0,issueid,12144,False,False,1.0,36
5855646,JPM FUNDS-GLO HEALTHCR-B ACC,LU1048171810,JPGHDAE,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],161.55,2021-04-09,,,,,,,,20
5003094,DWS INVEST EURO BNDS SHRT-FC,LU0145657366,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],155.61,2021-04-09,R,0.0,issueid,60011075,False,False,19.0,9
847020,NN DYN MIX FD IV,NL0000293173,NNDM4,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],41.83,2021-04-09,R,0.0,issueid,232163,False,False,1.0,50
846923,OPTIMIX MIX FD E,NL0000287100,OPTMF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],36.02,2021-04-09,R,0.0,issueid,128694,False,False,1.0,64
5492857,FIDELITY FDS-US HI YLD-YUSD,LU0936582211,FFUHYYU,1,FUND,13,True,F,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.63,2021-04-08,,,,,,,,13
11391674,JPMORGAN EMRG MKTS CRP-CAUSD,LU0512127977,JPECCAU,1,FUND,13,True,F,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],175.96,2021-04-09,,,,,,,,20
5001088,THREADNEEDLE EURO BD-IGA,GB00B3T70242,LN,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],1.811,2021-04-09,R,0.0,issueid,60012773,False,False,19.0,29
5003293,GS-STR ABS RT BD 1PT-RA USD,LU0838034444,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],115.58,2021-04-09,R,0.0,issueid,60012767,False,False,19.0,17
5003384,PICTET-EUR CORPRATE BD-HIUSD,LU0174610955,PIPCBHI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],286.2,2021-04-08,R,0.0,issueid,60012874,False,False,19.0,24
850544,ING GLOB AL OPP FD,NL0009265404,NNGOF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],48.78,2021-04-09,R,0.0,issueid,133743,False,False,1.0,36
5004247,PIMCO EURO INC BD-INS ACC,IE00B3V8Y234,PGEIBIA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.78,2021-04-09,R,0.0,issueid,60012781,False,False,19.0,25
5003097,DWS INVEST CHINA BONDS-FCH,LU0632808951,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],120.18,2021-04-09,R,0.0,issueid,60008227,False,False,19.0,9
847548,NN GLOBAL FD,NL0006311805,INGGL,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],108.73,2021-04-09,R,0.0,issueid,12138,False,False,1.0,50
11334342,RG GMFAC E G,NL0011354873,ROMF,1,FUND,13,True,I,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],153.56,2021-04-09,R,0.0,issueid,612923,False,False,1.0,26
847403,TCM Africa High Dividend Equity,NL0006173007,TCMAF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.26,2021-04-09,R,0.0,issueid,263573,False,False,1.0,68
5001093,THREADNEEDLE EMK B-USD-I-G-A,GB00B1XK5Q40,LN,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],3.9229,2021-04-09,R,0.0,issueid,60012756,False,False,19.0,29
5003297,GOLDMAN SACHS JAPAN PT-R SNA,LU0830623632,LX,1,FUND,13,True,D,JPY,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],3258.45,2021-04-09,R,0.0,issueid,60012765,False,False,19.0,17
5003390,PICTET-EUR HIGH YIELD-I,LU0133806785,PFIEHYI,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],296.83,2021-04-08,R,0.0,issueid,60001911,False,False,19.0,24
8730509,BNP PARIBAS L1 MU/AS INC-PVG,LU1056594820,BNPMAPV,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,,,,,,,,5
5045000,ING L RENTA-EM MK DB HC-NH A,LU0800560368,IEMDNHE,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],5546.8,2021-04-09,R,0.0,issueid,60013579,False,False,19.0,36
5003100,DWS INV EUR CORP BONDS-FC,LU0300357802,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],180.28,2021-04-09,R,0.0,issueid,60000574,False,False,19.0,9
5226395,ING L INV-RENTA EU HY-NA,LU0953791844,INEHYNA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],469.99,2021-04-09,R,0.0,issueid,60013686,False,False,19.0,50
5008353,GS GR&EM CORSM EQ-BACLAUSD,LU0313355587,GSEBAAC,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],22.2,2021-04-08,R,0.0,issueid,60005276,False,False,19.0,17
5045004,PICTET-GLOBAL EMERG DEBT-HI,LU0170991672,PFIFGEH,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],289.45,2021-04-08,R,0.0,issueid,60006847,False,False,19.0,24
5045002,LO FUNDS-EURO INF LNK FD-IA,LU0455375872,LIINFIA,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.3165,2021-04-08,R,0.0,issueid,60007358,False,False,19.0,37
5004944,PIMCO-GLOBAL BOND-USDINS ACC,IE0002461055,PIMGBAI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],35.67,2021-04-09,R,0.0,issueid,610199196,False,False,19.0,25
5004946,DWS INVEST GLBAL AGRIBUSN-FC,LU0273147834,DWIGAFC,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],197.21,2021-04-09,R,0.0,issueid,60193449,False,False,19.0,9
5855642,FIRST EAGLE-AMUNDI INT-RHEC,LU0878867869,AMIRHEC,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],130.67,2021-04-09,,,,,,,,3
5213743,ABSOLUTE INSIGHT CRED-B1P2€,IE00B3T4GV62,ACB1P2E,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],1.2588,2021-04-08,R,0.0,issueid,610284550,False,False,19.0,51
5001085,SCHRODER GAIA-SIRIOS C USD-A,LU0885728070,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],151.12,2019-08-30,R,0.0,issueid,60010334,False,False,19.0,27
4999845,FRANK TE GLB TOT FD-W-A-EUR,LU0976564798,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],11.16,2021-04-09,R,0.0,issueid,60012329,False,False,19.0,16
847134,DELTA LLOYD DOLLAR,NL0000442010,DLDF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.33,2021-04-09,R,0.0,issueid,12045,False,False,1.0,35
5045003,MORGAN ST INV F-EM MK DOM-I,LU0283960234,MOREMDI,1,FUND,13,True,F,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],34.3,2021-04-09,R,0.0,issueid,60012651,False,False,19.0,38
5437391,PIMCO COMMODITI+ STRAT-IUSDA,IE00B1BXJ858,PIMCPSI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],7.24,2021-04-09,R,0.0,issueid,60045147,False,False,19.0,25
13566443,DEUTSCHE INV I CORP HB-FC,LU1245923302,DICHBFC,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],128.38,2021-04-09,,,,,,,,9
8287631,OLD MUT GB EQY ABS RE-A USDA,IE00BLP5S353,OMEAUSA ID EQUITY,1,FUND,13,True,H,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],1.1951,2021-04-09,,,,,,,,56
5003368,KEMPEN INT-EURO HI GR GOV-BN,LU0910061380,KPEHBRE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],62.7932,2020-09-30,R,0.0,issueid,60012868,False,False,19.0,21
5074172,BGF-ASIAN TIGER BOND-A2 USD,LU0063729296,MERATAA,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],46.0,2021-04-09,R,0.0,issueid,60169848,False,False,19.0,4
5272932,DL SOV XLT A,NL0010489373,DLSXA,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,R,0.0,issueid,610104,False,False,1.0,35
5598719,HENDERSON HOR-PAN EU EQ-H2,LU0828814250,HHPEH2E,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],19.58,2021-04-09,R,0.0,issueid,60011225,False,False,19.0,18
5001073,PIMCO-GL REAL RTN-INSHEDACC,IE0033666466,ID,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],20.75,2021-04-09,R,0.0,issueid,60011295,False,False,19.0,25
4999811,COMGEST GROWTH LTN AMER-USDC,IE00B64CBB12,ID,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],8.55,2021-04-08,R,0.0,issueid,60011618,False,False,19.0,7
5045005,DEGROOF BONDS EUR INFL LNK-B,LU0404952821,DEGBGSB,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],2627.84,2021-04-08,R,0.0,issueid,60207964,False,False,19.0,39
5003104,EAST CAP-BALKAN FD-R EUR,LU0972918535,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.0929,2021-04-09,R,0.0,issueid,60011957,False,False,19.0,10
5003044,BGF-EUROPEAN FUND-D2,LU0252966055,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],186.05,2021-04-09,R,0.0,issueid,60008877,False,False,19.0,4
5004268,SCHRODER INTL JPN EQ-Z HDG,LU0969111144,SCJPEZH,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],144.1919,2021-04-09,R,0.0,issueid,60012903,False,False,19.0,27
4792099,OPT Wereld Aand Fd,NL0010558813,OPWAF,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],45.31,2021-04-09,R,0.0,issueid,39933,False,False,1.0,71
5003119,FRANK TEMP INV TE AS SM-WAEU,LU0976565415,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],20.86,2021-04-09,R,0.0,issueid,60012637,False,False,19.0,16
846901,ING JAPAN FUND 13,NL0000286078,NNJPF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],19.36,2021-04-09,R,0.0,issueid,108208,False,False,1.0,36
5598722,HENDERSON-AS PC PR EQ-H1IUSD,LU0976556265,HHAH1IU,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.2,2020-11-13,R,0.0,issueid,60012360,False,False,19.0,18
1745591,HH EUR VALUE FUND,NL0009864495,HHEVF,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],41.44,2021-04-09,R,0.0,issueid,12212,False,False,1.0,40
4650655,HH RE Value Fund,NL0010514212,HHREF,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],52.18,2021-04-09,R,0.0,issueid,61447067,False,False,1.0,40
4999829,F&C PORT FD-EUR SML CP-R,LU0976192475,LX,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],18.59,2021-04-08,R,0.0,issueid,60012750,False,False,19.0,12
5004273,SCHRODER INTL GL EQ AL-Z-EUR,LU0968428481,SCGLEQZ,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],276.8131,2021-04-09,R,0.0,issueid,60011435,False,False,19.0,27
5042912,FRANK TEMP INV GB-WYDISI EUR,LU0889564786,TEMGWIE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],6.35,2021-04-09,R,0.0,issueid,60011080,False,False,19.0,16
5003371,DPAM L BONDS EUR QLTY-W,LU0966592023,PAMLEQW,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],615.89,2021-04-09,R,0.0,issueid,60011409,False,False,19.0,23
847529,BNP PRO SEC FD EUR,NL0006294118,BPSEU,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],64.37,2021-04-09,R,0.0,issueid,12010,False,False,1.0,5
846930,ING DUTCH FD 11,NL0000287993,NNDF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],77.17,2021-04-09,R,0.0,issueid,12088,False,False,1.0,36
5779316,HENDERSON HOR-PAN EU E-H1EUR,LU0942194852,HPEEH1E,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.82,2021-04-09,R,0.0,issueid,60012363,False,False,19.0,18
5004226,PIMCO-GLB H/Y BD-INST ACC,IE0002420739,PGHYBFI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],28.15,2021-04-09,R,0.0,issueid,60003777,False,False,19.0,25
5003031,ABERDEEN GL-JAPANESE EQT-Y2A,LU0837978518,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],22.344,2021-04-09,R,0.0,issueid,60011622,False,False,19.0,1
5855645,GAM STAR-CHINA EQ-INS USD AC,IE00B3CTFQ60,GAMCUIA ID EQUITY,1,FUND,13,True,I,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],22.2696,2021-04-08,,,,,,,,42
5225214,TROWE PRICE-US LG CP VL-Q,LU0885324813,TRPULCQ,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],23.29,2021-04-09,R,0.0,issueid,60041597,False,False,19.0,57
5004909,SCHRODER INTL US LG CA-Z EUR,LU0969112548,SCHUSLZ,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],232.2251,2021-04-09,R,0.0,issueid,60012906,False,False,19.0,27
12341209,CAN EQUITIES B GLOBAL FIN-C,BE0174812181,DEX6386,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],590.94,2019-06-05,,,,,,,,76
5167225,FRANK TP INV EMKT BD-WQDEUR,LU0976565688,TEMWQDE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],6.06,2021-04-09,R,0.0,issueid,60012323,False,False,19.0,16
5003374,DPAM B FUND-BONDS EUR-W,BE6246046229,BB,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],91.82,2021-04-08,R,0.0,issueid,60011267,False,False,19.0,23
4998769,PARVEST EQY EURO GRW-PRIV,LU0823404834,FGEUCPR,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],174.98,2018-05-18,R,0.0,issueid,60009943,False,False,19.0,5
846956,ING BASIC MAT FD 6,NL0000289882,INGBM,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],54.87,2021-04-09,R,0.0,issueid,171648,False,False,1.0,36
5000994,JPM LIQ-EURO LIQUIDITY-B,LU0103814108,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],12385.28,2020-09-01,R,0.0,issueid,60147682,False,False,19.0,20
5004229,PIMCO-LOW AVG DUR-USDINS ACC,IE0032379574,PIMLDIA,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],16.5,2021-04-08,R,0.0,issueid,610199199,False,False,19.0,25
5003089,DEXIA BONDS-EURO-R EUR,LU0942153239,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],116.87,2018-01-12,R,0.0,issueid,60011891,False,False,19.0,8
5855640,ABER GL-JPN SMLL COMP-X2EURA,LU0998665607,AJSX2EA,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],20.8315,2021-04-09,,,,,,,,1
5003054,BGF-EMERGING EUROPE FUND-D2,LU0252967533,LX,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],128.42,2021-04-09,R,0.0,issueid,60011186,False,False,19.0,4
12857755,WELLS FARGO EM MK EQ IN-IEUR,LU0791591232,LU0791591232 EQUITY,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,,,,,,,,81
12341215,FNK TMP INV-EMKT SM C-IEURA,LU0300743605,TSCIEUR,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],19.41,2021-04-09,,,,,,,,16
4998774,PARVEST EQUITY TURKEY-PRE,LU0823433932,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],57.94,2021-04-09,R,0.0,issueid,60009957,False,False,19.0,5
847017,ING DYN MIX1 FD,NL0000293140,MIX1,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],32.17,2021-04-09,R,0.0,issueid,232160,False,False,1.0,36
5003093,DEXIA BONDS-EUR HI YIELD-R,LU0942153742,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],144.2,2021-04-08,R,0.0,issueid,60012414,False,False,19.0,8
5590195,BRANDES EM MKTS EQTIES-I-EUR,IE00B4P97428,BREMEIE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.78,2021-04-09,R,0.0,issueid,60045146,False,False,19.0,45
846813,WP STEWART HOLD FD,LU0237485098,WPSH,1,FUND,13,True,D,USD,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],775.9,2021-04-09,R,0.0,issueid,12196,False,False,1.0,62
5048605,FIDELITY-EM LOC CU DB-YA EUR,LU0900495184,FFEMYQE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],6.868,2021-04-08,R,0.0,issueid,60027147,False,False,19.0,13
5003057,BGF-WORLD BOND FUND-D2 EUR H,LU0827888594,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],205.44,2021-04-09,R,0.0,issueid,60012809,False,False,19.0,4
12388597,SCHRODER INTL GL INF LKD-ZEU,LU1458552681,LU1458552681 EQUITY,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],31.1341,2020-02-28,,,,,,,,27
4999859,GOLDMAN SACHS GLB H/YLD-R AC,LU0830672258,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.12,2021-04-09,R,0.0,issueid,60011992,False,False,19.0,17
