id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,etfIssuerId,feeType,region,totalExpenseRatio,quoteCurrency,assetAllocation,administrator,benchmark,class,feedQualitySecondary,orderBookDepthSecondary,vwdIdentifierTypeSecondary,vwdIdSecondary,qualitySwitchableSecondary,qualitySwitchFreeSecondary,vwdModuleIdSecondary,strikePrice,expirationDate
8947281,ISHSII-EO C.BD 0-3YR ESG U.ETF,IE00BYZTVV78,QDVL,1.0,ETF,131,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],5.0232,2021-04-09,D15,0.0,issueid,480015417,False,False,25.0,39,1,*none*,0.15,EUR,Bonds,BlackRock Asset Management Ireland Ltd,Bloomberg Barclays MSCI Euro Corporate 0-3 Sustainable SRI Index,EUR (Dist),,,,,,,,,
4625691,SPDR S&P 500 Low Volatility UCiTS ETF,IE00B802KR88,LOWV,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],61.82,2021-04-09,D15,0.0,issueid,260012990,True,False,14.0,58,1,United States,0.35,GBP,Shares,State Street Fund Services (Ireland) Limited,"S&amp,P 500 Low Volatility Index",*none*,,,,,,,,,
10802037,BNP Paribas Easy MSCI North America ex CW ETF,LU1291104575,ENAM,1.0,ETF,131,True,H,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],15.9685,2021-04-09,R,0.0,issueid,590959717,False,False,1.0,6,2,North America,0.0,EUR,Shares,"BNP Paribas Asset Management, (Lux)",MSCI North America ex Controversial Weapons (NTR) Index,*none*,,,,,,,,,
11853846,BlackRock iShares Global High Yield Corp Bond UCITS ETF (BlackRock Asset Management Ireland Limited),IE00B74DQ490,HYLD,1.0,ETF,131,True,F,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],90.67,2021-04-09,D15,0.0,issueid,490103652,False,False,18.0,39,1,*none*,0.5,GBP,Bonds,BlackRock Asset Management Ireland Ltd,Markit iBoxx Global Developed Markets Liquid High Yield Capped,USD (Dist),,,,,,,,,
5289225,Lyxor MSCI Emerging Markets (LUX) UCITS ETF Dist,LU0635178014,PMEM,1.0,ETF,131,True,I,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],49.265,2021-04-09,R,0.0,issueid,240233367,False,False,1.0,11,1,Emerging markets,0.14,EUR,Shares,Lyxor Funds Solutions S.A.,*none*,I,,,,,,,,,
16906336,XTR.(IE)-MSCI WORLD H.DIV.YLD,IE00BCHWNQ94,XDWY,1.0,ETF,131,True,H,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],17.772,2021-04-09,R,0.0,issueid,600061754,False,False,25.0,181,1,Worldwide,0.29,USD,Shares,DWS Investment S.A.,*none*,1D,,,,,,,,,
4625475,iShares Global High Yield Corp Bond UCITS ETF,IE00B74DQ490,IGHY,1.0,ETF,131,True,F,GBP,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],71.265,2021-04-09,D15,0.0,issueid,260013001,True,False,14.0,39,1,*none*,0.5,GBP,Bonds,BlackRock Asset Management Ireland Ltd,Markit iBoxx Global Developed Markets Liquid High Yield Capped,USD (Dist),,,,,,,,,
13943272,PIMCO Euro Short-Term HY Corp Bond Source UCITS ETF EUR Income ETF,IE00BD8D5H32,EUHI,1.0,ETF,131,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],9.868,2021-04-09,D15,0.0,issueid,485012218,False,False,25.0,46,1,*none*,0.5,EUR,Bonds,Pimco Global Advisors (Ireland) Limited,*none*,EUR Income,,,,,,,,,
13563673,VanEck Vectors JP Morgan EM Loc Curr Bd UCITS ETF,IE00BDS67326,EMLC,1.0,ETF,131,True,A,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],52.83,2021-04-09,D15,0.0,issueid,450240039,True,False,12.0,43,1,Emerging markets,0.0,GBP,Bonds,VanEck Investments Limited,*none*,*none*,,,,,,,,,
13956557,Xtrackers USD EM Bnd Ql Weighted UCITS ETF 2D HEUR,IE00BD4DXB77,XQUE,1.0,ETF,131,True,A,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],11.954,2021-04-09,D15,0.0,issueid,450247252,True,False,12.0,13,1,Emerging markets,0.55,EUR,Bonds,DWS Investment S.A.,Markit iBoxx USD Emerging Markets Sovereigns Quality Weighted Index,2D,,,,,,,,,
4622936,Xtrackers Euro Stoxx Quality Dvdend UCITS ETF 1D,LU0292095535,XD3E,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],21.06,2021-04-09,D15,0.0,issueid,300099501,True,False,12.0,13,1,Euro Area,0.3,PNC,Shares,DWS Investment S.A.,Euro STOXX® Select Dividend 30 Total Return Net Index,1,,,,,,,,,
11854672,Vanguard Eur Eurozone Govern Bond Ucits Etf (Vanguard Funds plc),IE00BZ163H91,VETY,1.0,ETF,131,True,F,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],29.9,2021-04-09,D15,0.0,issueid,490104245,False,False,18.0,66,1,*none*,0.07,EUR,Bonds,Vanguard Group (Ireland) Ltd,Bloomberg Barclays Euro Aggregate: Treasury Index,(EUR) Distributing,,,,,,,,,
4626190,iShares Public Limited Company iShares MSCI Emerging Markets UCITS ETF cap,IE00B4L5YC18,SEMA,1.0,ETF,131,True,I,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],3216.0,2021-04-09,D15,0.0,issueid,260011650,True,False,14.0,39,1,Emerging markets,0.18,EUR,Shares,BlackRock Asset Management Ireland Ltd,MSCI Emerging Markets Index,*none*,,,,,,,,,
17609289,Lyxor International Asset Management S.A.S.,LU2023679090,ELCR,1.0,ETF,131,True,A,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],16.842,2021-04-09,D15,0.0,issueid,485014896,False,False,25.0,181,1,Worldwide,0.15,EUR,Shares,Lyxor International Asset Management S.A.S.,*none*,acc,D15,0.0,issueid,485014901,False,False,25.0,,
10305062,Invesco EURO STOXX H Div L Vol UCITS ETF Dist,IE00BZ4BMM98,EUHD,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],24.26,2021-04-09,D15,0.0,issueid,450211494,True,False,12.0,47,1,Euro Area,0.3,EUR,Shares,Invesco Investment Management Limited,EURO iSTOXX® High Dividend Low Volatility 50 Net Total Return Index,*none*,,,,,,,,,
13872075,BNPP EASY MWECWETF,LU1615092217,EMWE,1.0,ETF,131,True,H,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],15.2426,2021-04-09,R,0.0,issueid,590956183,False,False,1.0,6,1,Worldwide,0.0,EUR,Shares,"BNP Paribas Asset Management, (Lux)",MSCI WORLD SRI S-SERIES 5 percent CAPPED (HEDGED IN EUR) (NTR) INDEX,EUR,,,,,,,,,
4622334,ISHARES STX EUROPE SEL DIV 30 UCITS ETF,DE0002635299,EXSH,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],18.272,2021-04-09,D15,0.0,issueid,300099258,True,False,12.0,39,1,Europe,0.31,EUR,Shares,BlackRock Asset Management Deutschland,STOXX® Europe Select Dividend 30,*none*,,,,,,,,,
14571463,Amundi STOXX Europe 600 UCITS ETF - EUR (C),LU1681040223,C6E,1.0,ETF,131,True,H,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],97.58,2021-04-09,D15,0.0,issueid,490102987,False,False,18.0,4,1,Europe,0.18,EUR,Shares,Amundi Luxembourg S.A.,100% STOXX 600,EUR,,,,,,,,,
14102985,Fidelity US Quality Income UCITS ETF EUR Hdg Acc,IE00BYV1Y969,FUSU,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],7.405,2021-04-09,D15,0.0,issueid,485012315,False,False,25.0,25,1,United States,0.35,EUR,Shares,FIL Fund Management (Ireland) Ltd,*none*,ACC - EUR hedged,,,,,,,,,
1441391,HSBC S&P 500 UCITS ETF,IE00B5KQNG97,HSPX,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],41.405,2021-04-09,D15,0.0,issueid,490103014,False,False,18.0,35,1,United States,0.09,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,S&P 500,USD,,,,,,,,,
16042327,I.M.-I.GS EQU.FAC.IND.EM UETF,IE00BD5KGK77,XAT5,1.0,ETF,131,True,A,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],38.5,2021-04-09,D15,0.0,issueid,485013732,False,False,25.0,181,1,*none*,0.65,GBX,*none*,Invesco Investment Management Limited,*none*,A,,,,,,,,,
11457797,BNP Paribas Easy MSCI Europe ex CW UCITS ETF,LU1291099718,EEUX,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],12.22,2021-04-09,D15,0.0,issueid,480015547,False,False,25.0,6,1,Europe,0.0,EUR,Shares,"BNP Paribas Asset Management, (Lux)",MSCI Europe ex Controversial Weapons (NTR) Index,*none*,,,,,,,,,
4621881,iShares Core DAX UCITS ETF (DE),DE0005933931,EX14,1.0,ETF,131,True,H,EUR,999,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],129.38,2021-04-09,D15,0.0,issueid,460118284,True,False,6.0,39,1,Germany,0.16,EUR,Shares,BlackRock Asset Management Deutschland,DAX®,EUR (Acc),,,,,,,,,
17371488,HSBC MSCI EM LATIN AMERICA UCITS ETF,IE00B4TS3815,H4ZZ,1.0,ETF,131,True,A,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],19.62,2021-04-09,D15,0.0,issueid,485014803,False,False,25.0,181,1,Latin America,0.6,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,*none*,USD,,,,,,,,,
4626628,XMSCI EMU,LU0846194776,XD5E,1.0,ETF,131,True,H,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],3920.0,2021-04-09,D15,0.0,issueid,260013074,True,False,14.0,13,1,Euro Area,0.12,PNC,Shares,DWS Investment S.A.,MSCI EMU,*none*,,,,,,,,,
15538037,Lyxor STOXX Europe 600 Healthcare UCITS ETF - Acc,LU1834986900,LHTC,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],110.82,2021-04-09,D15,0.0,issueid,480174280,False,False,25.0,42,1,Worldwide,0.3,EUR,Shares,Lyxor International Asset Management S.A.S.,STOXX Europe 600 Health Care Net Return EUR,acc,,,,,,,,,
12927349,Vanguard USD Em Mkts Government Bond UCITS ETF,IE00BZ163L38,VDET,1.0,ETF,131,True,F,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],47.055,2021-04-09,D15,0.0,issueid,490169909,False,False,18.0,66,1,Emerging markets,0.25,EUR,Bonds,Vanguard Group (Ireland) Ltd,Bloomberg Barclays EM USD Sovereign + Quasi-Sov Index,(USD) Distributing,,,,,,,,,
9145434,UBS ETF-MSCI USA Socially Responsible U (htoEUR)Ad ETF,LU1280303014,UE33,1.0,ETF,131,True,H,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],22.225,2021-04-09,R,0.0,issueid,600247192,False,False,1.0,63,1,United States,0.43,EUR,Shares,UBS Fund Management (Luxembourg) S.A.,MSCI USA SRI Low Carbon Select 5% Issuer Capped Index,(hedged to EUR) A,,,,,,,,,
15348180,L. I. FD  - L. ST E. S. D.30,LU1812092168,SELT,1.0,ETF,131,True,H,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],17.015,2021-04-09,R,0.0,issueid,360206967,False,False,1.0,42,1,Europe,0.3,EUR,Shares,Lyxor International Asset Management S.A.S.,STOXX Europe Select Dividend 30 Net Return EUR,Dist,,,,,,,,,
13693358,Amundi Index MSCI World UCITS ETF DR - (C),LU1437016972,MWRD,1.0,ETF,131,True,H,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],7269.5,2021-04-09,D15,0.0,issueid,430126057,True,False,14.0,4,1,Worldwide,0.18,USD,Shares,Amundi Luxembourg S.A.,*none*,(C),,,,,,,,,
14513401,VanEck Vectors Em Mkts High Yield Bond UCITS ETF A,IE00BF541080,HYEM,1.0,ETF,131,True,I,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],119.26,2021-04-09,D15,0.0,issueid,430130212,True,False,14.0,43,1,Emerging markets,0.0,GBP,Bonds,VanEck Investments Limited,*none*,*none*,,,,,,,,,
1775185,HSBC MSCI RUSSIA CAPPED UCITS ETF,IE00B5LJZQ16,HRUB,1.0,ETF,131,True,A,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],11.478,2021-04-09,D15,0.0,issueid,490103443,False,False,18.0,35,1,Russia,0.6,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,*none*,USD,,,,,,,,,
6271040,Lyxor MSCI Pacific Ex Japan UCITS ETF - Dist,LU1220245556,PAXJ,1.0,ETF,131,True,H,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],93.66,2021-04-09,R,0.0,issueid,590959770,False,False,1.0,42,1,Asia Pacific ex Japan,0.12,PNC,Shares,Lyxor International Asset Management S.A.S.,MSCI Pacific ex Japan Net Return USD Index,Dist,,,,,,,,,
9145422,UBS-ETF-BL.BA.US7-10Y.T.B.UETF,LU0721552973,UEFI,1.0,ETF,131,True,F,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],37.62,2021-04-09,R,0.0,issueid,600247199,False,False,1.0,63,1,*none*,0.12,EUR,Bonds,UBS Fund Management (Luxembourg) S.A.,Barclays US 7-10 Year Treasury Bond,A,,,,,,,,,
11854468,SPDR S&P US Consumer Discrete Sel Sec UCITS ETF,IE00BWBXM278,SXLY,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],47.805,2021-04-09,D15,0.0,issueid,490104123,False,False,18.0,58,1,United States,0.15,EUR,Shares,State Street Fund Services (Ireland) Limited,S&P Consumer Discretionary Select Sector Daily Capped 25/20 Index,*none*,,,,,,,,,
4624776,Amundi ETF MSCI Europe Banks UCITS ETF,FR0010688176,CB5,1.0,ETF,131,True,H,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],6158.0,2021-04-09,D15,0.0,issueid,260012497,True,False,14.0,4,1,Worldwide,0.25,PNC,Shares,Amundi Asset Management,MSCI Europe Banks,*none*,,,,,,,,,
11854450,iSh EuroStx Bnks30-15 EUR Dis,DE0006289309,SX7EEX,1.0,ETF,131,True,I,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],8.493,2021-04-09,D15,0.0,issueid,490103991,False,False,18.0,39,1,Worldwide,0.51,EUR,Shares,BlackRock Asset Management Deutschland,EURO STOXX Banks 30-15 (EUR),EUR (Dist),,,,,,,,,
4625286,HSBC ETFs PLC HSBC MSCI USA UCITS ETF USD,IE00B5WFQ436,HMUD,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],40.135,2021-04-09,D15,0.0,issueid,260012463,True,False,14.0,35,1,United States,0.3,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,MSCI USA,USD,,,,,,,,,
5362264,WisdomTree Europe Small Cap Div UCITS ETF,IE00BQZJC527,DFEE,1.0,ETF,131,True,H,EUR,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],19.42,2021-04-09,D15,0.0,issueid,260013711,True,False,14.0,68,1,Europe,0.38,EUR,Shares,WisdomTree Management Ltd.,WisdomTree Europe SmallCap Dividend Index (TR),*none*,,,,,,,,,
15543361,VanEck Vectors Global Real Estate UCITS ETF,NL0009690239,TRET,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],44.935,2021-04-09,D15,0.0,issueid,430131963,True,False,14.0,61,1,*none*,0.0,EUR,Real Estate,VanEck Asset Management B.V.,Global Property Research (GPR) Global 100 Index,*none*,,,,,,,,,
13916437,Exchange Traded Fund Edge Wld Mf Chf Hgd (acc) (ishares Iv plc),IE00BF450720,DMFC,1.0,ETF,131,True,H,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],6.59,2021-04-09,D15,0.0,issueid,490169564,False,False,18.0,39,1,Worldwide,0.55,CHF,Shares,BlackRock Asset Management Ireland Ltd,MSCI World Diversified Multiple-Factor Index,CHF Hedged (Acc),,,,,,,,,
15595182,LYXOR IF-L.ST.EUR.600 MEDIA,LU1834988195,LMDA,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],41.05,2021-04-09,D15,0.0,issueid,480174282,False,False,25.0,42,1,Worldwide,0.3,EUR,Shares,Lyxor International Asset Management S.A.S.,STOXX Europe 600 Media Net Return EUR,acc,,,,,,,,,
15720551,Invesco US Treas Bd 7-10 Year UCITS ETF Dist,IE00BF2FN646,TRDX,1.0,ETF,131,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],36.486,2021-04-09,D15,0.0,issueid,485013506,False,False,25.0,181,1,*none*,0.06,GBX,Bonds,Invesco Investment Management Limited,*none*,A,,,,,,,,,
15785812,AIS Amundi Prime Global Govies UCITS ETF DR D,LU1931975236,ETFGG,1.0,ETF,131,True,F,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],20.53,2021-04-09,D15,0.0,issueid,450284182,True,False,12.0,4,1,*none*,0.05,GBX,Bonds,Amundi Luxembourg S.A.,*none*,*none*,,,,,,,,,
17371497,HSBC MSCI EM FAR EAST UC. ETF,IE00B5LP3W10,H4Z8,1.0,ETF,131,True,I,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],53.96,2021-04-09,D15,0.0,issueid,485014797,False,False,25.0,181,1,Asia Pacific ex Japan,0.4,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,*none*,USD,,,,,,,,,
15024428,SPDR S&P US Health Care Select Sector UCITS ETF,IE00BWBXM617,SXLV,1.0,ETF,131,True,H,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],28.624,2021-04-09,R,0.0,issueid,600418206,False,False,1.0,58,1,Worldwide,0.15,EUR,Shares,State Street Fund Services (Ireland) Limited,S&P Health Care Select Sector Daily Capped 25/20 Index,*none*,,,,,,,,,
17670888,iS MSCI W QDV $A,IE00BKPSFC54,WQDA,1.0,ETF,131,True,H,USD,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],6.616,2021-04-09,R,0.0,issueid,600737985,False,False,1.0,181,1,Worldwide,0.38,USD,Shares,BlackRock Asset Management Ireland Ltd,MSCI World High Dividend Yield Index,USD (Acc),,,,,,,,,
15785810,AIS Amundi Prime Europe - UCITS ETF DR (D),LU1931974262,ETFEU,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],24.295,2021-04-09,D15,0.0,issueid,450284180,True,False,12.0,4,1,Europe,0.05,GBX,Shares,Amundi Luxembourg S.A.,*none*,*none*,,,,,,,,,
4626834,XCHINA 50 $,LU0292109856,XX2D,1.0,ETF,131,True,I,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],44.695,2021-04-09,D15,0.0,issueid,260190351,True,False,14.0,13,1,China & Hong-Kong,0.6,PNC,Shares,DWS Investment S.A.,FTSE China 50 TRN USD Index,1,,,,,,,,,
16980849,JPM ICAV-GL.HI.YI.CO.BD.BD-MTI,IE00BKKCKJ46,JGHY,1.0,ETF,131,True,G,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],88.974,2021-04-09,D15,0.0,issueid,485014675,False,False,25.0,181,1,*none*,0.0,GBP,*none*,JPMorgan Asset Management (Europe) S.à.r.l.,*none*,USD Acc,,,,,,,,,
12927327,WisdomTree Europe Small Cap Div UCITS ETF Acc,IE00BDF16114,DFEA,1.0,ETF,131,True,H,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],17.726,2021-04-09,D15,0.0,issueid,490169560,False,False,18.0,68,1,Europe,0.38,EUR,Shares,WisdomTree Management Ltd.,WisdomTree Europe SmallCap Dividend Index (TR),acc,,,,,,,,,
4792306,Lyxor UCITS ETF Dow Jones Indust.Average dis,FR0007056841,DJEU,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],334.975,2021-04-09,D15,0.0,issueid,260014326,True,False,14.0,42,1,United States,0.5,PNC,Shares,Lyxor International Asset Management S.A.S.,Dow Jones Industrial Average Net Total Return,D-EUR,,,,,,,,,
